#{"t_start": 1590694548.7685378, "env_id": "zhedLevel6-v0"}
r,l,t 
-1020,7,60.135392
-1010,4,60.13739
-990,4,60.19036
-1050,10,60.197356
-1000,5,60.200354
-1000,5,60.204352
-1070,12,60.214346
-1000,5,60.217344
-1000,5,60.220343
-1040,9,60.226339
-1040,9,60.231336
-1050,8,60.236334
-1010,6,60.241331
-1020,7,60.245328
-1050,10,60.253324
-1010,4,60.255322
-1050,12,60.265317
-1020,5,60.268315
-1080,11,60.275311
-1040,5,60.32828
-1000,5,60.331279
-1030,8,60.335276
-1120,15,60.344271
-1020,5,60.34727
-1000,5,60.351268
-1060,9,60.355265
-1110,14,60.36326
-1060,7,60.367259
-1030,10,60.374254
-1030,8,60.379251
-1030,6,60.382249
-990,6,60.386247
-1010,6,60.390245
-1060,7,60.394243
-1090,10,60.39924
-1000,5,60.402239
-1060,11,60.459205
-1000,5,60.462204
-1060,7,60.466201
-1060,9,60.470198
-1040,11,60.478194
-1000,7,60.482192
-980,5,60.48519
-980,5,60.489187
-1110,12,60.495184
-990,4,60.497183
-1090,12,60.504179
-1000,5,60.507178
-1080,11,60.514173
-1030,8,60.519171
-1030,4,60.521169
-1050,8,60.525167
-1110,12,60.583133
-1020,7,60.587132
-1030,6,60.59013
-1020,5,60.593128
-1010,6,60.597126
-1120,15,60.605121
-980,5,60.608119
-1080,11,60.614116
-1070,12,60.621112
-1080,15,60.631106
-980,5,60.635104
-1010,6,60.639101
-1120,17,60.652094
-990,4,60.655092
-1020,7,60.710062
-1000,5,60.713059
-1020,9,60.717057
-1020,5,60.720056
-1040,9,60.726052
-1040,7,60.72905
-990,4,60.732049
-1040,11,60.740044
-1010,4,60.742043
-1030,4,60.745041
-1100,13,60.752037
-1040,7,60.756035
-1030,6,60.760032
-1170,20,60.771026
-1010,6,60.775024
-990,4,60.777023
-1060,11,60.785017
-1020,5,60.837987
-1050,8,60.842984
-1010,6,60.846982
-1010,8,60.85098
-1030,6,60.854977
-1010,6,60.857976
-1190,24,60.871967
-1040,9,60.877964
-1010,6,60.880962
-1000,5,60.88496
-1070,10,60.890957
-1040,7,60.893955
-1080,13,60.90295
-1020,5,60.905948
-1030,4,60.907947
-1030,4,60.909946
-1030,4,60.912944
-1020,5,60.965914
-1100,11,60.97191
-1040,9,60.977906
-1100,15,60.985903
-1040,9,60.990899
-1000,5,60.993897
-1010,6,60.997895
-1030,6,61.000893
-1040,7,61.003891
-1080,13,61.011888
-1020,7,61.016885
-1020,5,61.019883
-1010,6,61.022881
-1070,10,61.028878
-990,6,61.031876
-1120,15,61.089842
-1010,6,61.093839
-1030,6,61.096838
-1020,7,61.100835
-1120,13,61.106832
-1070,8,61.11183
-990,6,61.115827
-1040,7,61.119825
-1000,5,61.121823
-1080,11,61.129819
-1000,5,61.132817
-980,5,61.135815
-1030,6,61.139813
-1100,15,61.146809
-1010,6,61.151806
-1090,14,61.160801
-1030,4,61.213771
-1090,12,61.219767
-1100,13,61.226763
-1010,6,61.229761
-1030,8,61.234759
-1040,7,61.238757
-1040,9,61.245752
-1020,7,61.248751
-990,4,61.251749
-1010,6,61.256746
-1020,7,61.261744
-1030,6,61.265741
-1040,9,61.271737
-1080,11,61.277734
-1050,10,61.283731
-1020,9,61.290726
-1040,5,61.344695
-1060,9,61.349693
-1060,9,61.356689
-1090,12,61.364684
-1210,24,61.375677
-1030,6,61.378675
-1010,8,61.383673
-1010,6,61.387672
-1000,5,61.390669
-1010,4,61.392668
-1010,6,61.396666
-1140,15,61.404661
-1030,6,61.407659
-990,6,61.411658
-1030,10,61.469624
-1090,16,61.480617
-1080,9,61.484616
-1060,7,61.488613
-1090,14,61.497608
-1020,5,61.501606
-1060,13,61.5116
-1070,10,61.517596
-1030,6,61.520594
-1050,10,61.52759
-1010,8,61.533587
-1100,13,61.539583
-1070,12,61.546579
-1020,5,61.599549
-1120,17,61.610542
-1060,11,61.618538
-1000,5,61.621536
-1000,5,61.624534
-1030,6,61.627533
-1030,6,61.630531
-1090,14,61.640525
-1020,5,61.643523
-1020,5,61.645522
-1080,11,61.651519
-1010,4,61.654517
-1000,5,61.656516
-1050,8,61.661513
-1010,6,61.664511
-1020,7,61.668509
-1040,9,61.675505
-1100,13,61.733471
-1020,9,61.739468
-1120,15,61.748463
-1210,22,61.759457
-1040,7,61.762456
-1040,7,61.767452
-1040,7,61.77145
-1020,5,61.774448
-1090,14,61.784442
-1040,5,61.787441
-1030,6,61.790439
-1090,14,61.801433
-1070,8,61.8574
-990,4,61.859399
-1050,6,61.862397
-1060,7,61.866395
-1010,6,61.870393
-990,4,61.872391
-1020,9,61.877389
-1000,7,61.882386
-1090,16,61.891381
-990,4,61.894379
-1000,5,61.897377
-1100,17,61.906372
-1100,13,61.915367
-1140,19,61.924361
-990,6,61.928359
-1060,11,61.988325
-1080,11,61.994321
-1100,15,62.002317
-1010,6,62.005316
-1030,8,62.010312
-1000,5,62.01331
-1000,5,62.017308
-1010,6,62.020307
-1010,6,62.024304
-1010,6,62.027302
-1150,22,62.044293
-1110,16,62.055286
-1040,7,62.059284
-1080,13,62.116251
-1000,5,62.11925
-1010,6,62.123248
-1030,6,62.127246
-1060,11,62.135241
-1010,8,62.140238
-1000,5,62.143236
-1070,10,62.148234
-1060,9,62.15523
-1050,8,62.160227
-1040,7,62.163224
-1040,7,62.167222
-1020,9,62.173219
-1050,8,62.178216
-1130,16,62.190209
-1010,6,62.194207
-990,4,62.248175
-970,4,62.250175
-1030,8,62.255171
-1050,6,62.25817
-1110,16,62.267164
-1110,14,62.277159
-1040,7,62.281157
-1150,18,62.29215
-1000,7,62.297147
-1010,8,62.303144
-1030,10,62.308141
-1030,8,62.313138
-1050,8,62.317136
-1060,7,62.321134
-1080,13,62.379101
-1040,7,62.383098
-1040,7,62.387096
-1060,9,62.391093
-1080,11,62.39809
-1030,6,62.402087
-1060,11,62.407084
-1140,15,62.41508
-1030,4,62.417078
-990,4,62.419078
-1120,15,62.427073
-1060,9,62.43107
-1110,16,62.443064
-1060,9,62.498032
-1090,12,62.504028
-1060,7,62.508026
-1040,7,62.512023
-1070,14,62.521018
-1030,8,62.525016
-1050,10,62.531013
-1060,11,62.539008
-1020,9,62.545005
-1040,7,62.550002
-1060,9,62.554999
-1050,8,62.558996
-1060,7,62.562994
-1060,11,62.56999
-1030,8,62.624959
-1020,5,62.627957
-1030,6,62.631955
-1030,8,62.636952
-1010,6,62.640949
-1030,6,62.643948
-1030,6,62.647946
-980,5,62.650944
-1040,7,62.654942
-990,4,62.65694
-1070,12,62.662937
-980,5,62.665936
-1070,10,62.671932
-1040,9,62.676929
-990,6,62.681926
-1000,5,62.684924
-1080,9,62.688921
-1010,6,62.692919
-1030,8,62.696917
-1000,7,62.752885
-1080,11,62.758881
-1090,12,62.764878
-1080,9,62.768876
-1020,5,62.771875
-1030,4,62.773874
-1000,5,62.776872
-1000,5,62.779869
-1050,8,62.784866
-1120,15,62.794861
-1000,5,62.798858
-990,6,62.801857
-1000,5,62.804855
-970,4,62.807853
-1060,11,62.814849
-1090,16,62.824843
-1010,8,62.88181
-1020,9,62.887807
-1030,6,62.890805
-1020,5,62.893804
-1030,10,62.899801
-1030,8,62.905797
-1010,6,62.909795
-1090,10,62.915792
-1160,17,62.926785
-1010,6,62.930783
-1100,13,62.937779
-1000,7,62.941776
-1070,10,62.946774
-1060,9,62.951771
-1100,15,63.010737
-1060,7,63.014734
-1010,4,63.017733
-1020,5,63.020731
-1020,5,63.023729
-1080,11,63.030725
-1010,4,63.032724
-1080,13,63.040719
-1040,9,63.045716
-1020,7,63.050714
-1080,9,63.054711
-1000,5,63.05871
-1020,7,63.063706
-1030,8,63.069702
-1030,6,63.0737
-1140,15,63.081696
-1170,24,63.149657
-1020,7,63.153654
-1020,5,63.156652
-990,4,63.158651
-1080,9,63.163648
-1060,7,63.167646
-1020,5,63.169645
-1040,9,63.174642
-1020,7,63.179639
-1020,7,63.182637
-1000,5,63.186635
-1010,4,63.188634
-1050,8,63.193631
-1050,10,63.199628
-1060,9,63.204625
-1040,5,63.207623
-1000,7,63.263591
-1060,7,63.267589
-1050,8,63.273585
-1030,8,63.277583
-1030,4,63.280581
-1070,10,63.285578
-1040,9,63.290576
-1030,8,63.296572
-1070,12,63.304567
-1020,5,63.307566
-1100,13,63.316561
-1060,7,63.320559
-1060,9,63.326555
-1050,10,63.331552
-1010,6,63.33455
-1010,8,63.339547
-1070,10,63.395515
-1060,11,63.40451
-1030,8,63.409508
-1020,7,63.413505
-1090,14,63.4225
-980,5,63.426497
-1080,11,63.431494
-1010,6,63.435492
-1030,8,63.442488
-1000,5,63.444487
-1060,11,63.453482
-1120,13,63.460478
-1070,10,63.466474
-1040,7,63.469473
-1000,5,63.472471
-1100,13,63.531437
-1040,7,63.535434
-980,5,63.538433
-1040,9,63.544429
-980,5,63.547428
-1060,7,63.551425
-1050,12,63.559421
-1040,7,63.562419
-1030,8,63.566417
-1070,10,63.572413
-1030,8,63.57741
-990,6,63.581408
-1000,5,63.584406
-1080,13,63.590403
-990,6,63.5954
-990,4,63.597399
-1050,10,63.655366
-1120,17,63.668359
-990,4,63.671357
-1070,12,63.677353
-1020,5,63.680351
-1080,13,63.688347
-1000,7,63.692344
-1050,10,63.69934
-1010,6,63.703338
-1010,6,63.706336
-1040,7,63.710334
-1070,10,63.71733
-1050,8,63.722327
-1020,5,63.725326
-1050,10,63.731322
-1030,6,63.785291
-1070,14,63.795285
-1100,13,63.80428
-1000,7,63.809277
-1010,6,63.813275
-1040,7,63.817272
-990,6,63.82127
-1120,17,63.830265
-990,4,63.832263
-1040,7,63.836261
-1050,10,63.842258
-1020,7,63.846256
-1040,9,63.853252
-1070,8,63.85725
-1030,8,63.864245
-1080,9,63.919214
-1090,12,63.92621
-1040,9,63.933206
-1000,5,63.936204
-1010,6,63.940201
-1020,7,63.944199
-1030,8,63.950196
-1040,9,63.957191
-1080,11,63.963188
-1100,17,63.973183
-1000,7,63.97818
-1010,6,63.982178
-1100,15,63.990173
-1120,13,64.04714
-1020,5,64.051138
-1070,12,64.057134
-1000,7,64.062132
-990,6,64.066129
-1030,8,64.071126
-1090,10,64.076123
-990,4,64.079122
-1060,9,64.083119
-1030,10,64.089116
-1060,7,64.093114
-990,6,64.097111
-1040,9,64.103108
-1040,7,64.106107
-1180,25,64.177065
-1020,5,64.180064
-1030,8,64.184061
-1030,8,64.188059
-1030,8,64.195055
-970,4,64.197054
-1050,10,64.20305
-1030,8,64.209047
-980,5,64.212045
-1040,7,64.216043
-1100,13,64.224038
-1080,13,64.233033
-980,5,64.236031
-1010,4,64.23803
-1010,6,64.242028
-1050,12,64.250024
-1060,9,64.255021
-1040,9,64.311988
-1050,8,64.315985
-1030,10,64.321982
-1020,7,64.32598
-1040,9,64.331976
-1090,14,64.338972
-1070,8,64.34297
-1040,5,64.345968
-1040,7,64.349966
-1110,14,64.356962
-1090,12,64.363958
-1010,4,64.365957
-1060,11,64.372953
-1070,12,64.431919
-1040,5,64.434918
-1030,6,64.438915
-1040,11,64.445911
-1050,10,64.450908
-1000,7,64.455906
-1030,6,64.460902
-1020,5,64.462901
-1050,6,64.466898
-1030,8,64.470896
-1050,6,64.474894
-1050,6,64.477892
-1020,7,64.48289
-1000,5,64.485888
-1040,9,64.491885
-1020,5,64.493883
-1040,9,64.49888
-990,4,64.501879
-1010,6,64.504877
-1010,4,64.507875
-1050,8,64.562844
-1050,8,64.567841
-1020,7,64.571838
-1040,7,64.574836
-1020,5,64.577835
-1020,5,64.581833
-1010,8,64.58683
-990,4,64.588829
-1020,5,64.591827
-1060,11,64.599822
-1000,5,64.60282
-1040,9,64.607818
-1050,8,64.611815
-1020,7,64.616812
-1000,5,64.619811
-990,4,64.621809
-1110,14,64.629805
-1270,32,64.700764
-1010,6,64.703762
-1030,6,64.70776
-1040,9,64.712757
-1040,9,64.719753
-1010,4,64.721752
-1010,4,64.72475
-990,4,64.726749
-1080,11,64.732746
-1040,9,64.738742
-1040,7,64.74274
-1010,4,64.744739
-1070,12,64.753733
-1040,7,64.757731
-1140,17,64.816697
-990,6,64.820695
-1020,7,64.824692
-1020,7,64.828691
-1040,9,64.835686
-1020,7,64.840683
-1040,9,64.847679
-1070,10,64.852676
-1050,8,64.856674
-1060,9,64.86267
-1000,5,64.865669
-1010,6,64.869666
-1050,10,64.874664
-1050,8,64.879661
-1030,8,64.885657
-1000,7,64.890655
-1020,5,64.892653
-1050,8,64.948621
-1100,13,64.955617
-1030,6,64.958615
-1060,9,64.963613
-1050,8,64.96861
-1050,8,64.973607
-1030,6,64.977604
-1030,4,64.979603
-1020,5,64.982602
-1000,5,64.9846
-1090,14,64.993595
-1110,16,65.003589
-1040,7,65.007587
-1260,29,65.07255
-1020,5,65.075548
-1000,5,65.079546
-1140,17,65.088541
-1050,8,65.092538
-1070,10,65.097536
-1030,6,65.101533
-1020,7,65.105531
-1030,6,65.109529
-1010,8,65.113526
-1050,8,65.119523
-1080,9,65.123521
-1020,5,65.126519
-1050,10,65.131516
-1130,18,65.19448
-1020,7,65.198478
-990,4,65.200476
-1050,8,65.204474
-1010,6,65.208472
-990,4,65.210471
-1040,9,65.218466
-1020,5,65.221464
-1010,4,65.223463
-980,5,65.227461
-1000,7,65.231459
-1070,10,65.236456
-1040,11,65.243452
-1050,12,65.252447
-1030,10,65.259443
-980,5,65.26244
-1000,5,65.266438
-1030,8,65.271435
-1080,13,65.329402
-1040,9,65.335399
-1080,11,65.340396
-1050,10,65.346393
-1010,4,65.349391
-1120,15,65.358386
-1010,4,65.360385
-1050,12,65.36838
-1030,8,65.373377
-1040,5,65.376375
-1100,15,65.386369
-1040,7,65.390367
-1040,9,65.397363
-1010,6,65.400361
-1030,10,65.457329
-1030,6,65.460327
-990,6,65.463325
-1100,15,65.473319
-1030,8,65.477317
-1020,5,65.480315
-1030,6,65.483314
-1130,18,65.495307
-1010,4,65.497306
-1200,23,65.511298
-1050,6,65.514296
-1070,12,65.522292
-1070,12,65.529288
-970,4,65.532285
-1020,5,65.586254
-1040,9,65.592251
-1030,6,65.596249
-1070,10,65.601246
-1080,11,65.606243
-1060,11,65.614238
-1030,6,65.618236
-1070,12,65.627231
-1020,5,65.630229
-970,4,65.633227
-1020,5,65.636226
-1060,11,65.642222
-1040,5,65.647219
-1010,6,65.650218
-1000,5,65.654215
-1050,10,65.660212
-1140,19,65.722176
-1070,12,65.728173
-1050,10,65.734169
-1090,10,65.739166
-1010,6,65.742165
-1080,13,65.752159
-1040,7,65.756156
-1040,7,65.760154
-1090,14,65.769149
-1070,10,65.776145
-1010,4,65.778144
-1010,6,65.781142
-1030,6,65.78414
-1050,8,65.789138
-1050,10,65.847104
-1010,4,65.849103
-1060,9,65.8541
-1080,13,65.864094
-1070,10,65.870091
-1010,6,65.874089
-1030,8,65.878086
-1210,28,65.900073
-1090,14,65.908069
-1030,8,65.912067
-1040,7,65.916064
-1020,5,65.918063
-1050,10,65.97703
-1070,8,65.982027
-990,4,65.984025
-1020,5,65.987024
-1040,9,65.992021
-1030,6,65.996018
-1020,7,66.001016
-1050,8,66.006013
-1120,15,66.015007
-1010,4,66.017006
-1050,8,66.021004
-1080,11,66.028
-1030,8,66.032997
-1030,10,66.038994
-1040,5,66.041992
-980,5,66.043991
-1010,6,66.048989
-1020,5,66.051986
-990,4,66.105955
-1070,12,66.112951
-1110,14,66.119947
-970,4,66.122945
-1040,11,66.128942
-1010,4,66.130941
-1100,11,66.136938
-1100,15,66.146932
-1000,7,66.15093
-1020,7,66.155926
-990,4,66.157925
-1080,13,66.164921
-1010,6,66.167919
-1050,10,66.175915
-1010,4,66.177914
-1020,5,66.179913
-1030,6,66.234881
-1000,7,66.238878
-1020,7,66.243876
-1050,10,66.249872
-1040,5,66.252871
-1010,4,66.254869
-1070,8,66.258867
-1010,6,66.262865
-980,5,66.265863
-1000,5,66.269861
-1080,13,66.277856
-990,6,66.281854
-1070,12,66.289849
-1010,6,66.292847
-1010,6,66.297845
-1000,5,66.300843
-1050,8,66.304841
-1020,9,66.310837
-1090,12,66.367805
-1020,9,66.373801
-1010,4,66.3758
-980,5,66.378798
-1010,4,66.380797
-1030,8,66.385794
-1050,8,66.389792
-1040,7,66.39379
-990,6,66.397787
-1000,5,66.400785
-1050,8,66.405783
-1030,6,66.409781
-1020,7,66.414778
-1010,6,66.418775
-1050,6,66.421774
-1000,7,66.426771
-1010,8,66.431768
-980,5,66.434766
-1050,10,66.492732
-980,5,66.495731
-1040,9,66.500728
-1010,4,66.502727
-990,4,66.505725
-1020,5,66.507724
-1040,9,66.513721
-1010,8,66.518718
-1040,9,66.524714
-1080,9,66.529711
-990,6,66.533709
-1120,15,66.541704
-1030,8,66.546701
-1060,9,66.551698
-1010,6,66.555696
-1050,12,66.563692
-1100,15,66.626656
-1030,6,66.629654
-1010,4,66.631653
-1030,6,66.635651
-1050,10,66.641647
-1030,4,66.643646
-1070,12,66.65364
-1000,5,66.657638
-1010,4,66.659637
-1000,5,66.662635
-970,4,66.665633
-990,4,66.667632
-1010,4,66.669631
-1040,7,66.675628
-1060,7,66.679625
-1040,5,66.682623
-1040,7,66.687621
-990,4,66.68962
-1130,18,66.700613
-1080,11,66.75758
-1050,8,66.761578
-1020,5,66.764576
-1020,5,66.766575
-1010,6,66.770573
-1040,11,66.778569
-1040,7,66.782565
-1050,10,66.788562
-1060,11,66.796558
-990,4,66.798556
-1020,7,66.802554
-1000,5,66.805552
-990,4,66.808551
-1030,8,66.813548
-1060,9,66.817546
-1110,14,66.829539
-1080,13,66.886506
-1020,5,66.889504
-1020,7,66.892503
-1070,10,66.899499
-1020,7,66.903497
-1050,12,66.910492
-1010,6,66.91549
-990,6,66.918488
-1090,16,66.929482
-1040,7,66.933479
-1050,10,66.938476
-1070,12,66.945472
-1020,5,66.94847
-970,4,66.951469
-1060,11,66.957465
-1020,7,67.016431
-1120,15,67.024427
-1030,8,67.030424
-1090,14,67.038419
-1050,6,67.041417
-1010,8,67.046414
-1010,6,67.050412
-1040,9,67.056409
-1050,6,67.059407
-1020,5,67.062406
-1050,10,67.068402
-1090,12,67.074399
-1020,7,67.079396
-1060,11,67.087391
-1100,13,67.149355
-1050,10,67.154352
-990,4,67.15735
-1020,5,67.161348
-1010,4,67.163347
-1000,5,67.166345
-1060,9,67.171342
-1140,17,67.181336
-990,4,67.183335
-1240,27,67.198327
-1160,21,67.211319
-1070,10,67.217315
-1020,5,67.220314
-1010,4,67.276282
-990,4,67.27928
-1080,11,67.286277
-1070,12,67.293272
-1020,7,67.29727
-1050,8,67.302267
-1010,4,67.304266
-1040,7,67.308264
-1020,5,67.311262
-1020,7,67.31526
-1060,7,67.318258
-1010,4,67.320256
-1010,4,67.323254
-1070,10,67.328252
-1010,6,67.332249
-1020,5,67.336247
-1090,12,67.343243
-1110,16,67.407206
-1010,8,67.414202
-1050,8,67.419199
-1110,14,67.428195
-1000,5,67.431193
-1010,4,67.434191
-980,5,67.437189
-1050,8,67.441187
-1090,10,67.445185
-1020,7,67.450182
-1020,5,67.45318
-1100,15,67.463174
-980,5,67.467172
-1030,10,67.475167
-1050,10,67.480164
-1030,8,67.48716
-1000,5,67.543128
-1000,5,67.547126
-1060,11,67.552123
-1040,7,67.55712
-980,5,67.561118
-990,6,67.566115
-1000,5,67.568114
-1040,5,67.571112
-1000,7,67.576109
-1010,6,67.580107
-1060,9,67.586103
-1030,6,67.590101
-990,6,67.593099
-1030,8,67.599096
-1050,8,67.603094
-1000,7,67.609091
-1090,10,67.614088
-1010,4,67.616087
-1060,9,67.622083
-1090,14,67.685047
-1080,11,67.692043
-1000,5,67.695041
-1050,10,67.701037
-1040,11,67.709033
-1080,9,67.71403
-990,4,67.717028
-1010,4,67.719027
-1110,16,67.73202
-1040,9,67.737017
-1000,5,67.740016
-1090,12,67.746011
-1080,11,67.752008
-1090,12,67.811974
-1010,4,67.813973
-1050,10,67.821968
-990,4,67.823967
-1050,10,67.828964
-1020,7,67.832961
-1040,5,67.83596
-1080,11,67.842955
-1060,9,67.848953
-1040,9,67.854949
-1030,6,67.858947
-1020,5,67.861945
-980,5,67.865943
-1050,8,67.86994
-1040,9,67.875937
-1080,13,67.882933
-1000,5,67.886931
-1060,9,67.942898
-1110,16,67.953892
-1040,9,67.957889
-1060,11,67.963886
-1040,9,67.969882
-1000,7,67.974879
-1000,5,67.977878
-1040,7,67.980876
-1040,9,67.985873
-1080,11,67.991869
-1000,5,67.994868
-1120,17,68.004862
-1060,9,68.010859
-1040,9,68.014857
-1070,8,68.070824
-1030,6,68.074822
-970,4,68.076821
-1140,19,68.088814
-1030,6,68.092812
-1030,8,68.097809
-1050,8,68.101807
-1060,9,68.106804
-1060,7,68.109802
-1040,9,68.115799
-1030,6,68.119796
-1010,6,68.123794
-1060,11,68.13079
-1020,5,68.133788
-1000,5,68.137786
-1000,5,68.140784
-1030,10,68.197752
-1030,10,68.205747
-1010,6,68.208745
-1000,7,68.213742
-1050,8,68.219739
-1010,8,68.225736
-1030,4,68.227734
-1030,8,68.232731
-1060,9,68.238729
-1030,6,68.241727
-1140,17,68.254719
-990,4,68.257717
-1060,7,68.261715
-980,5,68.264714
-1010,6,68.267712
-1090,12,68.276707
-1160,21,68.33867
-1090,10,68.343667
-980,5,68.346666
-1000,7,68.350663
-1040,5,68.353662
-1090,14,68.361657
-1020,5,68.364655
-1130,16,68.372651
-990,4,68.37465
-1040,11,68.382645
-1120,15,68.393638
-1020,5,68.396637
-1050,8,68.401634
-1130,16,68.4616
-1090,10,68.467596
-1160,19,68.479589
-1000,5,68.482587
-1050,10,68.488584
-1050,10,68.493581
-1000,5,68.496579
-1130,16,68.505574
-1180,21,68.515568
-1080,11,68.521565
-1030,8,68.526562
-1040,7,68.580532
-1060,9,68.585528
-1140,19,68.600519
-1000,5,68.603518
-1050,12,68.611514
-1040,9,68.616511
-1030,8,68.620508
-1040,5,68.623507
-1040,7,68.627505
-990,4,68.629503
-1020,7,68.6345
-1050,8,68.638499
-1030,6,68.642495
-1040,7,68.646493
-1030,6,68.650491
-1020,5,68.653489
-1010,8,68.660485
-1050,8,68.715454
-1160,19,68.724448
-990,6,68.728446
-970,4,68.730445
-1010,6,68.733443
-1040,9,68.740439
-1040,9,68.746435
-1020,7,68.751433
-980,5,68.754431
-1010,6,68.758429
-990,6,68.762426
-980,5,68.765424
-1010,6,68.768423
-970,4,68.770422
-1010,4,68.77342
-1000,5,68.776418
-1050,10,68.782415
-1140,17,68.84238
-1020,7,68.846378
-1010,6,68.850375
-1060,9,68.855373
-1030,6,68.85937
-1120,15,68.866366
-1050,8,68.872363
-1030,6,68.875361
-1010,6,68.879359
-1030,8,68.884356
-1130,16,68.892351
-1000,5,68.89535
-1010,6,68.899347
-1040,7,68.903345
-1040,9,68.908342
-1140,21,68.977303
-1060,11,68.983299
-1000,5,68.986298
-1020,7,68.991295
-1030,6,68.994293
-1010,6,68.998291
-990,6,69.002289
-1030,8,69.007286
-1120,19,69.021277
-1030,8,69.025275
-1130,20,69.039267
-1090,14,69.050261
-1040,7,69.106229
-1040,11,69.113225
-1000,5,69.117222
-1080,9,69.12122
-1100,13,69.128216
-1110,16,69.13921
-1040,11,69.147205
-1050,10,69.153202
-1060,9,69.159198
-1080,9,69.164195
-1010,4,69.167193
-1050,10,69.17319
-1130,16,69.181186
-1020,7,69.237153
-1000,5,69.241151
-1020,5,69.244149
-1020,7,69.249146
-1020,5,69.252145
-1050,10,69.25914
-1050,12,69.268136
-1020,7,69.273133
-1110,16,69.283127
-1050,10,69.289124
-990,4,69.292121
-1020,5,69.294121
-1080,13,69.303115
-1100,13,69.310111
-1040,9,69.314109
-1030,6,69.370077
-1060,9,69.376073
-1040,7,69.379072
-1040,5,69.38207
-1100,15,69.392064
-1040,7,69.396062
-1010,8,69.402058
-1020,7,69.405057
-1070,10,69.412053
-1030,10,69.418049
-1050,8,69.422047
-1020,7,69.427044
-1020,7,69.431042
-990,4,69.43404
-1090,12,69.440037
-1010,6,69.444034
-1120,15,69.503999
-1040,7,69.507997
-1020,7,69.511995
-1070,8,69.515992
-1090,14,69.526986
-1160,23,69.540978
-1020,5,69.542977
-1030,4,69.545975
-1050,10,69.550972
-1050,8,69.55497
-1050,8,69.558968
-1160,21,69.574958
-1090,12,69.631926
-980,5,69.634925
-1030,10,69.641921
-1000,5,69.645918
-1080,11,69.652915
-1040,9,69.657911
-1020,7,69.660909
-1020,9,69.666906
-1100,15,69.6779
-1010,4,69.679899
-1090,12,69.686895
-1170,22,69.701886
-1030,8,69.705884
-980,5,69.761851
-1030,8,69.765849
-1010,8,69.771846
-1040,7,69.775843
-1050,10,69.78184
-1110,14,69.790835
-970,4,69.793833
-1010,6,69.797831
-1100,13,69.805826
-970,4,69.807825
-1100,15,69.81682
-1070,10,69.822816
-1020,7,69.828813
-1020,9,69.835809
-1050,10,69.891777
-1020,5,69.894775
-1070,12,69.903769
-990,4,69.906767
-1020,5,69.908767
-1000,7,69.913764
-1060,9,69.917762
-1030,8,69.922758
-1070,10,69.928755
-1110,16,69.939749
-1100,13,69.946745
-990,6,69.950742
-1060,9,69.955739
-1110,12,69.961736
-1020,7,69.965734
-1100,15,70.027698
-1060,11,70.033695
-1070,12,70.039691
-1010,4,70.04169
-1070,8,70.045688
-1110,16,70.057681
-1070,10,70.062678
-1000,7,70.067675
-1010,4,70.069674
-1000,5,70.072673
-1030,10,70.080668
-1040,7,70.084666
-990,6,70.088663
-1050,6,70.092661
-1040,9,70.098657
-1150,18,70.160622
-1170,20,70.171616
-1060,9,70.175613
-1050,6,70.178612
-1110,18,70.193603
-1000,5,70.196601
-1040,7,70.201598
-1040,5,70.203597
-1060,7,70.207595
-1010,4,70.209594
-1020,7,70.214591
-990,4,70.21659
-1020,7,70.220587
-1080,9,70.225585
-1020,7,70.280553
-1090,14,70.288548
-990,4,70.290547
-1020,7,70.295544
-1060,7,70.298542
-1040,7,70.303539
-1060,11,70.309536
-1060,9,70.315532
-1010,6,70.31953
-1060,11,70.325527
-1040,9,70.330524
-1010,6,70.334522
-1000,5,70.33752
-1090,10,70.342517
-1050,8,70.346514
-1270,32,70.418473
-1040,11,70.427468
-1030,8,70.431466
-1080,13,70.440461
-1010,6,70.443459
-1000,5,70.446457
-1030,10,70.454453
-990,4,70.457451
-1090,12,70.464447
-1040,5,70.467445
-1060,9,70.472442
-1000,5,70.47644
-980,5,70.479439
-1040,7,70.484435
-990,4,70.486434
-1010,6,70.541403
-1060,11,70.547399
-1050,8,70.552396
-1050,8,70.557394
-1030,6,70.561391
-1040,9,70.565389
-1010,6,70.569386
-1030,6,70.572385
-1010,4,70.575383
-1010,4,70.577382
-1030,8,70.583379
-1080,13,70.590374
-1020,5,70.592374
-1130,16,70.600369
-1030,6,70.604367
-990,6,70.608364
-1120,15,70.66733
-1010,6,70.670328
-1000,5,70.674326
-1050,10,70.681322
-1010,6,70.686319
-1050,8,70.691316
-1070,10,70.697313
-1170,22,70.709306
-1160,17,70.7193
-1030,8,70.723298
-1030,6,70.727296
-1090,12,70.733292
-990,4,70.735291
-1040,7,70.740288
-1030,8,70.795256
-1040,9,70.800254
-1050,10,70.805251
-1010,8,70.811247
-990,4,70.813246
-1130,18,70.829237
-1040,9,70.836233
-1020,7,70.840231
-1110,16,70.849225
-1030,8,70.853223
-1050,8,70.85922
-990,4,70.861219
-990,4,70.864217
-1000,5,70.867215
-1060,9,70.872212
-1010,4,70.925182
-1090,16,70.936175
-1020,7,70.940173
-1030,6,70.943172
-1020,7,70.947169
-1010,8,70.953165
-1050,10,70.958163
-1020,7,70.96316
-1000,5,70.966158
-1040,7,70.970156
-1040,7,70.975153
-1000,5,70.978151
-1060,7,70.981149
-1060,9,70.987146
-1040,7,70.992143
