#{"t_start": 1590688153.5110798, "env_id": "zhedLevel5-v0"}
r,l,t 
-990,6,43.363044
-1080,13,43.37004
-1020,5,43.372039
-1020,7,43.377036
-980,5,43.380034
-1060,11,43.440999
-1030,8,43.446995
-1020,7,43.450994
-1050,8,43.454992
-1050,8,43.459988
-1020,7,43.463986
-990,6,43.466985
-1030,8,43.471982
-1010,8,43.477978
-1080,9,43.482975
-1020,7,43.485974
-1020,7,43.489971
-990,6,43.493968
-1040,9,43.499966
-990,6,43.502964
-990,4,43.505962
-1010,8,43.510959
-1040,7,43.568926
-1000,7,43.573922
-1020,7,43.57792
-1050,8,43.582917
-1140,21,43.597909
-1190,22,43.608902
-1000,5,43.611901
-1010,4,43.6139
-1010,6,43.617897
-1000,5,43.619896
-1080,11,43.625893
-970,4,43.627892
-1010,6,43.631889
-1060,11,43.637886
-1080,13,43.698851
-1140,19,43.711843
-1030,8,43.71684
-1020,7,43.721837
-1040,9,43.726834
-970,4,43.728833
-970,4,43.731832
-1050,10,43.737828
-1020,5,43.740826
-1000,7,43.745823
-1060,11,43.75182
-1010,6,43.756817
-1040,9,43.761814
-990,4,43.763813
-1040,7,43.767811
-1110,16,43.831774
-990,6,43.836771
-1070,10,43.841768
-1010,4,43.843767
-1030,8,43.848764
-980,5,43.851763
-1060,11,43.857759
-1140,19,43.867753
-980,5,43.871751
-1020,7,43.875749
-1070,12,43.882745
-1020,5,43.885743
-1000,5,43.888741
-1020,7,43.892739
-1010,6,43.896737
-1150,20,43.961699
-1030,8,43.965697
-1060,11,43.972693
-1050,10,43.97769
-1100,15,43.985685
-990,6,43.989683
-990,6,43.993681
-980,5,43.99568
-980,5,43.998678
-1010,4,44.000676
-1020,7,44.004674
-1020,9,44.008672
-1040,7,44.01267
-1030,8,44.016667
-1020,5,44.019666
-1020,9,44.023664
-1020,7,44.028661
-1020,5,44.085628
-1090,14,44.092624
-1050,12,44.09962
-1020,7,44.103618
-1080,11,44.110614
-1100,13,44.118609
-980,5,44.121608
-1040,9,44.126605
-1010,6,44.130603
-1040,11,44.137598
-1000,7,44.142595
-1010,4,44.144594
-1080,13,44.152589
-1020,7,44.156588
-1030,8,44.215554
-1030,10,44.22155
-1120,15,44.229545
-1030,8,44.234542
-1020,7,44.239539
-1080,13,44.247535
-1030,6,44.251533
-1030,8,44.256529
-1030,6,44.260527
-1030,10,44.266524
-1060,7,44.269522
-1020,5,44.27252
-1040,7,44.276518
-990,4,44.278517
-990,4,44.280516
-1010,6,44.284513
-1020,7,44.28951
-1050,10,44.349476
-1000,7,44.353474
-1020,7,44.358471
-990,6,44.361469
-990,6,44.365467
-1010,6,44.369465
-1080,11,44.375461
-970,4,44.378459
-1010,4,44.380458
-990,6,44.384456
-1030,6,44.387455
-1060,11,44.39445
-1030,8,44.399447
-1030,8,44.403445
-1040,11,44.411441
-1020,9,44.417437
-980,5,44.420435
-990,6,44.424433
-1020,5,44.4814
-990,6,44.486397
-1020,5,44.488396
-1040,11,44.495392
-1040,11,44.502388
-1000,5,44.505386
-1150,20,44.51538
-1100,13,44.523376
-1010,8,44.529372
-1000,5,44.532371
-1020,9,44.539366
-980,5,44.542365
-1050,10,44.547362
-1030,6,44.55036
-1030,8,44.556357
-1010,8,44.616323
-1010,8,44.62132
-1110,16,44.629316
-1000,5,44.632314
-1050,10,44.63831
-1040,7,44.641309
-1080,13,44.649303
-1070,12,44.6553
-1070,12,44.663296
-1030,6,44.666294
-970,4,44.669292
-1050,8,44.67329
-990,6,44.677288
-1020,7,44.681285
-990,6,44.684284
-1050,6,44.742251
-1020,5,44.744249
-1080,13,44.752245
-1060,13,44.76024
-990,4,44.762239
-1050,6,44.765237
-1030,4,44.767236
-1030,6,44.771234
-1060,11,44.77723
-1000,5,44.780229
-1040,7,44.785226
-1060,11,44.793221
-1050,6,44.796219
-1110,16,44.807213
-1030,8,44.81121
-1020,7,44.815208
-1110,12,44.876173
-1080,11,44.88217
-1040,7,44.886168
-1150,22,44.904157
-1020,5,44.907156
-1010,4,44.909154
-1090,12,44.915151
-970,4,44.91715
-1040,9,44.922147
-1000,5,44.924145
-1030,10,44.931142
-1060,13,44.940136
-1010,8,44.945134
-1060,7,44.948132
-1180,21,45.014094
-1060,11,45.019091
-1000,5,45.022089
-1010,4,45.024088
-1040,9,45.030085
-1020,5,45.033082
-980,5,45.035082
-1010,4,45.03808
-1140,17,45.047075
-990,6,45.050073
-1050,10,45.05607
-1080,13,45.064065
-1050,10,45.069062
-1100,17,45.135024
-990,4,45.137023
-1020,7,45.14302
-1040,11,45.149016
-970,4,45.151015
-1020,7,45.156012
-1020,7,45.159023
-1030,8,45.164007
-1010,6,45.167005
-990,6,45.171003
-1000,5,45.174001
-1050,8,45.177999
-1100,13,45.183995
-1090,14,45.190991
-990,6,45.194989
-1020,7,45.198987
-1020,5,45.200986
-980,5,45.258953
-1040,7,45.262951
-1080,13,45.270946
-1000,5,45.273944
-1010,6,45.277942
-1050,10,45.282939
-1020,7,45.286937
-1030,8,45.291934
-1010,6,45.295931
-1040,7,45.299929
-1080,11,45.305926
-1040,5,45.308924
-1080,15,45.318919
-1000,7,45.322916
-1010,6,45.326913
-1030,8,45.331911
-1040,7,45.389878
-1010,8,45.394875
-1010,4,45.396874
-1060,13,45.40387
-980,5,45.406868
-1000,7,45.411865
-1020,9,45.417861
-1010,6,45.421859
-1010,6,45.424857
-990,6,45.427855
-1040,9,45.432853
-1090,12,45.438849
-1140,17,45.448844
-1040,9,45.45484
-990,4,45.456839
-1070,14,45.520802
-1010,6,45.5238
-970,4,45.526798
-1030,6,45.529797
-980,5,45.533794
-1000,5,45.535794
-970,4,45.537792
-1040,11,45.545788
-1010,4,45.548786
-1030,6,45.551784
-990,4,45.553783
-990,4,45.556781
-1040,7,45.55978
-1000,5,45.562778
-1040,7,45.566776
-1010,6,45.570773
-1010,8,45.575771
-980,5,45.578769
-1050,10,45.584765
-1020,7,45.587764
-1010,6,45.591761
-990,6,45.649728
-1040,9,45.655725
-1070,10,45.661721
-1050,10,45.668717
-990,6,45.672715
-1010,8,45.677712
-1030,6,45.681709
-1010,4,45.683708
-1030,8,45.688705
-1030,8,45.694702
-1070,10,45.700699
-1000,5,45.703697
-1030,8,45.708694
-1020,9,45.71569
-1020,7,45.720687
-1010,6,45.723685
-1050,12,45.730681
-980,5,45.787648
-1000,5,45.791647
-1010,8,45.797643
-1030,6,45.80164
-1040,11,45.808636
-1000,7,45.813633
-1050,8,45.817631
-1080,11,45.823627
-1010,6,45.827626
-990,6,45.830624
-1060,9,45.835622
-1050,8,45.840618
-1010,8,45.846615
-1020,5,45.848614
-990,6,45.852611
-1190,22,45.917574
-1140,17,45.92557
-1030,10,45.931566
-1050,12,45.937563
-980,5,45.94156
-1070,10,45.946557
-1040,9,45.952554
-1030,8,45.957551
-1010,4,45.95955
-1080,11,45.964547
-1110,14,45.973542
-990,4,45.975541
-1100,15,45.983536
-1100,13,46.0465
-990,6,46.050498
-1010,6,46.054495
-980,5,46.057493
-1130,18,46.068486
-1020,7,46.073484
-1050,10,46.078482
-980,5,46.082479
-1000,5,46.085478
-1020,7,46.089475
-1040,11,46.095472
-1000,5,46.09847
-1020,7,46.102468
-1050,8,46.107465
-1040,9,46.112462
-1000,5,46.11546
-1030,8,46.175426
-1000,5,46.178423
-1000,5,46.181422
-1080,13,46.189417
-1000,5,46.192416
-1000,5,46.195414
-1000,5,46.198412
-1020,7,46.203409
-990,4,46.205408
-1000,5,46.208406
-970,4,46.210405
-1010,6,46.214403
-1030,6,46.217402
-1050,8,46.221399
-1050,10,46.228395
-1080,13,46.236391
-1000,5,46.239389
-990,6,46.242388
-1030,6,46.246385
-990,4,46.248383
-1060,11,46.311347
-1010,4,46.313346
-1010,6,46.317344
-1050,10,46.32434
-1020,7,46.328337
-1040,7,46.332335
-1010,4,46.334334
-980,5,46.337332
-1100,13,46.344328
-1040,9,46.350325
-1020,9,46.357321
-1000,7,46.362318
-990,6,46.365316
-1010,6,46.369314
-1010,6,46.372312
-990,4,46.375311
-1020,9,46.379308
-1010,6,46.384305
-1040,7,46.443272
-1060,9,46.448268
-1130,18,46.459262
-990,6,46.46226
-1010,4,46.465259
-1060,7,46.469256
-1040,7,46.473254
-1030,10,46.48125
-1010,6,46.484248
-1160,19,46.494242
-1060,13,46.503237
-980,5,46.507234
-1000,7,46.511232
-990,6,46.516229
-1000,7,46.520227
-1010,6,46.580192
-1070,10,46.58519
-1030,6,46.588188
-1050,8,46.592185
-1000,7,46.597183
-970,4,46.600181
-990,6,46.605178
-1000,5,46.608176
-980,5,46.611175
-990,6,46.615172
-1080,11,46.622168
-1000,5,46.625166
-1060,9,46.630164
-1070,12,46.638159
-1070,12,46.646154
-1050,12,46.652151
-1020,7,46.713116
-1020,9,46.719113
-1030,8,46.72411
-1110,16,46.733104
-1010,8,46.738101
-1060,9,46.743099
-1030,8,46.748096
-990,4,46.750095
-1020,9,46.755092
-1030,8,46.759095
-1070,14,46.770083
-1010,8,46.77508
-1040,9,46.781077
-990,6,46.785074
-980,5,46.788073
-1100,17,46.856034
-1020,7,46.860031
-1040,9,46.866028
-1010,8,46.870026
-1150,18,46.88002
-1020,5,46.883018
-1040,9,46.888015
-990,6,46.892013
-1020,7,46.896011
-1030,6,46.900009
-970,4,46.903007
-1040,9,46.908004
-1010,8,46.913001
-1010,6,46.916999
-1080,11,46.923995
-980,5,46.980962
-1030,10,46.987957
-1000,5,46.990957
-1050,8,46.994954
-1040,9,47.00195
-1050,10,47.006948
-1090,16,47.01894
-1090,16,47.029934
-980,5,47.032932
-1040,11,47.040927
-1040,9,47.045925
-1050,10,47.052921
-1010,8,47.059917
-1020,7,47.063914
-1070,10,47.122881
-1040,9,47.127877
-1040,5,47.129877
-990,4,47.132874
-1010,4,47.134874
-1070,14,47.143868
-1010,6,47.147866
-1040,9,47.153863
-1010,4,47.155862
-990,4,47.15786
-1050,8,47.162858
-1210,26,47.177849
-1060,9,47.182846
-990,4,47.184845
-1000,5,47.187843
-1070,10,47.247808
-1060,11,47.253804
-1000,5,47.257802
-1190,24,47.271794
-1090,12,47.277791
-1080,9,47.281788
-1040,9,47.286785
-1000,5,47.288784
-990,4,47.291783
-990,4,47.293781
-1030,10,47.300778
-1010,6,47.304775
-1030,6,47.307773
-1100,13,47.314769
-1040,9,47.319767
-1040,9,47.379732
-1010,6,47.38273
-1020,9,47.388727
-1010,6,47.391725
-990,6,47.395724
-990,4,47.397722
-1020,9,47.404718
-1030,8,47.408715
-1040,9,47.413713
-1050,8,47.41771
-1030,8,47.422707
-1100,11,47.428704
-1080,15,47.4367
-990,4,47.438698
-1010,6,47.442696
-1010,6,47.445694
-1030,8,47.504661
-1000,5,47.507659
-1020,5,47.510657
-990,6,47.514655
-1110,16,47.524649
-1030,8,47.529646
-1060,13,47.536642
-1010,6,47.54064
-990,6,47.545637
-990,6,47.549635
-1040,7,47.553632
-1010,6,47.55763
-1010,6,47.560628
-1080,9,47.565625
-1000,7,47.570623
-1030,6,47.573621
-1070,14,47.636585
-1050,8,47.641581
-1000,5,47.644579
-1020,5,47.647578
-1030,10,47.652575
-1020,7,47.657572
-1010,6,47.660571
-1000,5,47.663569
-1070,8,47.667567
-1040,7,47.671565
-990,4,47.674562
-1030,8,47.680559
-990,4,47.682558
-1050,10,47.688555
-1050,10,47.694552
-1050,12,47.702547
-1010,6,47.706545
-990,4,47.709543
-1140,15,47.770508
-1070,14,47.780502
-1040,9,47.785499
-1000,7,47.790496
-1000,7,47.795494
-1020,5,47.798492
-1000,5,47.80149
-1030,8,47.805488
-980,5,47.808486
-1050,10,47.813483
-1060,9,47.81848
-1000,5,47.821478
-990,6,47.825476
-1090,12,47.831473
-990,6,47.83547
-1060,11,47.843466
-1060,11,47.90443
-1040,9,47.910427
-1140,19,47.92242
-1040,7,47.926418
-1040,11,47.932414
-1000,5,47.935412
-1040,5,47.937411
-970,4,47.939411
-1000,5,47.942409
-1020,9,47.947406
-1070,10,47.953402
-1040,9,47.959399
-1050,12,47.968393
-1030,8,47.973391
-1020,7,48.031357
-1020,5,48.033356
-1040,7,48.037354
-990,6,48.040352
-1000,5,48.04335
-1000,5,48.046348
-1000,5,48.049347
-1000,5,48.052345
-1010,6,48.055343
-1100,15,48.063339
-1030,8,48.068336
-1050,8,48.072334
-1040,7,48.076331
-1030,6,48.07933
-1000,7,48.084327
-1020,7,48.089324
-1130,16,48.098319
-980,5,48.101317
-1030,6,48.159284
-1040,7,48.162282
-1070,10,48.168278
-1080,13,48.178272
-1010,6,48.181271
-1020,9,48.186269
-1020,5,48.188267
-1030,10,48.196263
-1110,16,48.206257
-1000,5,48.209255
-1000,7,48.214252
-1070,10,48.220248
-1030,6,48.223247
-1120,15,48.232241
-1020,9,48.293206
-1020,7,48.297205
-980,5,48.300203
-1060,9,48.3052
-990,4,48.307199
-1040,11,48.313195
-1040,9,48.319192
-1040,9,48.325188
-970,4,48.327188
-1020,7,48.331185
-1040,9,48.336182
-990,6,48.341178
-1020,9,48.345177
-1040,11,48.352173
-1010,8,48.35717
-1010,8,48.362167
-980,5,48.366165
-1040,7,48.424131
-1000,7,48.429128
-1120,17,48.439123
-1030,8,48.44412
-1000,5,48.447118
-1010,6,48.451116
-1050,10,48.456113
-1020,7,48.460111
-980,5,48.463109
-1030,8,48.468106
-1000,5,48.471105
-1020,5,48.473103
-1010,6,48.477101
-1090,12,48.484097
-1000,5,48.487095
-1010,6,48.490093
-970,4,48.492093
-1020,7,48.49609
-1030,6,48.554057
-1000,5,48.557055
-1150,22,48.571047
-1270,32,48.590036
-1100,15,48.602029
-1040,9,48.608026
-1010,8,48.614022
-1020,7,48.61802
-1020,9,48.625016
-1040,9,48.631012
-1080,13,48.691977
-1100,15,48.700972
-1040,11,48.707968
-1000,7,48.710966
-1110,12,48.716962
-1060,11,48.723959
-1010,8,48.728956
-1050,8,48.732953
-1010,6,48.736951
-1000,5,48.739949
-1030,10,48.746945
-1060,7,48.749944
-1030,6,48.752942
-1060,13,48.762936
-1030,8,48.821903
-1020,7,48.8259
-1010,6,48.828899
-1020,7,48.832896
-1030,8,48.838893
-1030,8,48.84389
-1180,23,48.855883
-1040,9,48.86188
-990,4,48.864878
-1040,7,48.867877
-1000,5,48.870874
-1020,5,48.873873
-1010,6,48.876871
-1030,10,48.883867
-1040,9,48.889864
-1040,7,48.893862
-1020,9,48.952827
-1010,6,48.955826
-1040,9,48.962821
-1030,4,48.964821
-1030,6,48.968818
-1020,5,48.970817
-1060,11,48.977813
-1030,8,48.98281
-1010,6,48.985808
-1110,16,48.994803
-970,4,48.996802
-990,4,48.9998
-970,4,49.002799
-1030,10,49.008795
-1120,17,49.01779
-1020,7,49.021787
-1010,6,49.080753
-970,4,49.083751
-1090,16,49.093745
-1010,8,49.098743
-990,4,49.101741
-1090,14,49.110736
-1020,5,49.112735
-1010,4,49.114733
-1060,11,49.122729
-1000,5,49.125727
-990,4,49.127726
-970,4,49.129725
-1020,5,49.132723
-1030,4,49.134722
-1030,8,49.13872
-1080,13,49.145716
-1000,5,49.149714
-1080,13,49.159708
-1030,8,49.218674
-1080,11,49.223671
-1050,10,49.228668
-1010,4,49.231667
-1000,5,49.233665
-1010,6,49.237663
-990,4,49.239662
-1040,11,49.247657
-1070,8,49.251655
-1020,7,49.255653
-1070,8,49.25965
-980,5,49.263648
-990,4,49.265647
-1010,6,49.268645
-1050,10,49.273642
-1050,8,49.27764
-1000,5,49.280639
-1060,7,49.284636
-990,4,49.341603
-1020,9,49.3466
-1020,5,49.349598
-1010,6,49.353596
-1090,14,49.360592
-1030,6,49.36359
-1070,10,49.368588
-1050,10,49.374584
-1040,9,49.379581
-1020,7,49.383579
-970,4,49.386578
-1020,7,49.391574
-1010,6,49.394573
-990,4,49.397571
-1000,7,49.401569
-1020,7,49.405566
-980,5,49.409564
-1030,6,49.412562
-1010,4,49.46853
-1040,7,49.472528
-1010,6,49.475526
-1010,4,49.477525
-1020,9,49.484521
-1060,11,49.490517
-1080,13,49.496514
-980,5,49.499512
-990,4,49.50251
-1040,7,49.506508
-990,6,49.510506
-1000,7,49.514503
-1050,8,49.518501
-1060,13,49.529495
-1020,7,49.532493
-1080,13,49.540488
-1000,5,49.543487
-1000,5,49.600454
-1000,7,49.604453
-990,4,49.607451
-1040,11,49.614447
-1050,10,49.620443
-1080,11,49.62544
-1050,8,49.629437
-1020,9,49.635434
-1070,8,49.639432
-1100,11,49.645429
-1070,10,49.650426
-1080,15,49.661419
-1010,6,49.664418
-1030,8,49.669415
-1030,6,49.673413
-1130,14,49.734378
-1110,14,49.741373
-1070,10,49.74737
-980,5,49.750368
-1020,7,49.754366
-1050,12,49.763361
-1050,10,49.769357
-1060,9,49.774354
-1100,11,49.780351
-1020,7,49.784348
-1040,7,49.788347
-1030,8,49.793344
-1000,5,49.795342
-1050,10,49.801338
-1020,7,49.860305
-1040,9,49.8673
-1080,13,49.873297
-1040,7,49.877295
-1010,4,49.879293
-1060,9,49.88429
-1030,6,49.887289
-1010,6,49.891286
-1000,7,49.895284
-1100,13,49.902281
-1070,12,49.908277
-1020,9,49.914274
-990,4,49.916272
-990,4,49.918271
-1010,6,49.921269
-1020,7,49.925267
-1020,5,49.927266
-1010,6,49.985233
-990,4,49.988231
-1010,6,49.992229
-1020,9,49.999225
-1000,7,50.003222
-1010,6,50.00722
-1060,11,50.013217
-1090,14,50.020213
-990,4,50.022212
-1010,8,50.028208
-1060,11,50.034204
-1000,5,50.037203
-1060,13,50.045198
-1080,13,50.053194
-1090,14,50.118156
-1030,8,50.122154
-1020,7,50.126152
-1050,10,50.133147
-1010,8,50.138144
-990,6,50.142142
-1000,7,50.147139
-1020,7,50.151137
-1000,5,50.154135
-1020,7,50.158133
-990,4,50.160132
-1000,7,50.164129
-1010,6,50.168127
-1080,11,50.174124
-1040,7,50.178121
-1000,5,50.18112
-1040,7,50.185118
-1040,9,50.190115
-1010,6,50.248082
-1000,7,50.253078
-1020,7,50.257076
-1100,17,50.270069
-1020,7,50.274067
-970,4,50.277065
-1060,9,50.281063
-1040,9,50.28606
-1000,7,50.290057
-990,6,50.294055
-1040,7,50.297054
-1060,11,50.30405
-1070,8,50.308047
-1030,8,50.314044
-1020,5,50.316042
-1050,12,50.323039
-1060,11,50.385003
-1020,5,50.388001
-1010,4,50.39
-1020,9,50.395997
-1010,6,50.398995
-1100,15,50.40799
-1030,8,50.412987
-970,4,50.414986
-1030,6,50.417984
-1010,8,50.422981
-1060,9,50.427978
-1030,6,50.430976
-1020,9,50.437973
-1020,5,50.439972
-1060,9,50.444969
-1100,15,50.453964
-1040,7,50.51193
-1010,6,50.515928
-1000,5,50.518926
-990,4,50.521924
-1090,14,50.530919
-1000,5,50.533917
-1000,5,50.535916
-1020,7,50.540913
-1050,6,50.543911
-1020,5,50.54591
-1030,6,50.548908
-990,4,50.550907
-1000,5,50.553907
-1020,7,50.558903
-1030,8,50.5629
-1110,16,50.570896
-1040,7,50.574893
-1010,8,50.579891
-1110,14,50.641855
-990,6,50.644853
-1000,5,50.647852
-990,6,50.651849
-1000,5,50.655847
-1100,17,50.666841
-1040,9,50.671838
-1030,8,50.677834
-1000,7,50.681832
-1090,14,50.688828
-1060,13,50.698822
-1030,6,50.70182
-990,4,50.70382
-1030,8,50.708817
-1020,9,50.715812
-1050,12,50.780775
-980,5,50.783773
-1020,9,50.790769
-1080,9,50.794767
-1030,8,50.799764
-1040,9,50.804761
-1030,8,50.809758
-990,4,50.811757
-1030,8,50.815755
-1020,5,50.818753
-1040,9,50.82375
-990,6,50.828748
-1040,9,50.833745
-1020,9,50.839741
-1050,10,50.845738
-990,6,50.848736
-990,4,50.905703
-1040,11,50.912699
-990,6,50.916697
-1070,10,50.921694
-1020,5,50.924692
-990,4,50.926691
-1020,5,50.929689
-1040,9,50.933687
-1030,6,50.936685
-990,6,50.941682
-1000,5,50.94468
-1030,8,50.949677
-1050,10,50.954674
-1010,4,50.957673
-1040,5,50.959672
-980,5,50.96267
-1060,9,50.966668
-1000,5,50.969666
-1010,6,50.973664
-1040,7,50.977661
-1010,4,51.034629
-1090,12,51.040625
-1030,8,51.044623
960,11,51.053618
-1020,7,51.058615
-1010,8,51.063612
-1090,16,51.073606
-1000,7,51.078604
-1000,5,51.081602
-1010,6,51.0846
-1010,6,51.088598
-1060,9,51.093595
-1000,5,51.095594
-1060,11,51.10259
-1140,17,51.165553
-990,6,51.169551
-1070,12,51.176547
-1000,5,51.180544
-980,5,51.183543
-1010,6,51.187541
-1050,10,51.192538
-1080,13,51.200533
-1050,10,51.207529
-1040,7,51.211527
-1060,11,51.217523
-1010,6,51.221521
-1040,11,51.227518
-1070,12,51.234514
-980,5,51.237512
-1030,8,51.296478
-1020,7,51.300476
-1060,13,51.308471
-1010,8,51.313468
-990,6,51.316467
-1040,7,51.320465
-990,4,51.323462
-1000,7,51.32746
-1040,11,51.335456
-1000,5,51.338454
-1020,5,51.340452
-1080,11,51.346449
-990,6,51.350447
-1050,12,51.358442
-1040,9,51.364439
-1050,10,51.369436
-1020,7,51.427403
-980,5,51.431401
-1110,16,51.443393
-1050,10,51.44839
-1060,9,51.453387
-1140,17,51.462382
-1040,9,51.468379
-1000,5,51.471377
-980,5,51.474375
-1040,9,51.479373
-990,4,51.481372
-970,4,51.48437
-1020,7,51.488368
-1060,7,51.492366
-1000,5,51.495364
-1170,22,51.562325
-990,4,51.565323
-1080,11,51.57132
-1030,6,51.574319
-990,6,51.578316
-1170,24,51.594307
-1000,5,51.597305
-1000,5,51.600303
-1020,5,51.603302
-970,4,51.6053
-1070,12,51.611297
-1010,6,51.615295
-1020,5,51.618293
-990,6,51.622291
-980,5,51.625288
-1090,12,51.632285
-1040,9,51.69225
-1060,9,51.697247
-1060,7,51.701245
-1020,7,51.704243
-1000,7,51.71024
-1080,13,51.717236
-1010,8,51.721233
-1060,11,51.728229
-1000,5,51.731228
-1050,12,51.741222
-1090,14,51.748218
-1020,5,51.751216
-1050,12,51.759211
-1160,23,51.828172
-1290,32,51.844163
-1070,12,51.851159
-1060,13,51.861153
-1030,6,51.864151
-1080,13,51.872147
-980,5,51.875145
-1020,7,51.879143
-1040,7,51.88314
-1100,15,51.892135
-1060,13,51.956099
-990,4,51.958098
-1100,15,51.967093
-1040,5,51.970091
-1010,4,51.972089
-990,6,51.975087
-1000,5,51.979085
-1040,7,51.982084
-1090,14,51.991079
-1020,5,51.993077
-1050,8,51.997075
-1000,7,52.003072
-1040,9,52.009068
-1080,15,52.018063
-1030,6,52.021061
-1010,6,52.025059
-1130,20,52.09202
-1050,8,52.096018
-970,4,52.099016
-970,4,52.101015
-1010,6,52.104013
-980,5,52.107012
-1040,9,52.113008
-1000,7,52.117006
-1020,7,52.121003
-1020,7,52.125001
-1050,10,52.130998
-1010,8,52.135995
-1030,8,52.140992
-1060,7,52.14399
-1020,9,52.148988
-1080,15,52.158982
-1000,7,52.217948
-1010,6,52.220946
-1020,7,52.224943
-1060,11,52.23094
-1010,4,52.233939
-1000,5,52.236937
-1040,9,52.241934
-1010,4,52.243933
-1150,22,52.258924
-1030,10,52.264921
-990,6,52.267919
-1010,8,52.272916
-1040,9,52.278913
-1100,15,52.287907
-1020,7,52.345875
-990,6,52.350872
-1050,8,52.355868
-1040,7,52.358867
-1070,8,52.362864
-1030,6,52.366862
-990,4,52.368861
-1030,6,52.371859
-990,6,52.376857
-1030,6,52.379855
-1020,7,52.383852
-1060,9,52.38785
-1090,14,52.396845
-1030,8,52.400842
-1020,7,52.40584
-1040,11,52.412836
-1080,13,52.420831
-980,5,52.477799
-1030,6,52.480797
-1050,8,52.485793
-1050,8,52.490791
-1070,14,52.498786
-1000,5,52.501784
-1040,9,52.506781
-1020,9,52.512778
-1010,6,52.516776
-1000,7,52.520773
-1070,8,52.524771
-1070,8,52.528769
-1020,5,52.531767
-980,5,52.534765
-1040,9,52.540762
-1030,6,52.543761
-1000,7,52.547759
-1020,7,52.606725
-1000,5,52.609723
-1060,9,52.61372
-1030,10,52.620716
-980,5,52.624714
-1030,6,52.627712
-1030,8,52.632709
-990,6,52.635708
-1050,10,52.640704
-1030,6,52.644702
-1080,15,52.654697
-1010,4,52.656695
-1020,9,52.663692
-990,4,52.665691
-1030,8,52.670688
-1040,9,52.676684
-1070,10,52.681681
-1000,7,52.740647
-1080,15,52.750641
-1000,5,52.753639
-990,4,52.755638
-1030,6,52.758637
-1040,9,52.764633
-1040,9,52.76963
-1020,7,52.773628
-1010,6,52.776626
-1030,6,52.779625
-1020,7,52.784622
-1000,7,52.789619
-1080,11,52.794616
-1070,12,52.803611
-1000,7,52.808608
-1080,13,52.869573
-1050,8,52.87357
-1030,10,52.880566
-1070,12,52.886564
-1030,8,52.890561
-1000,5,52.893559
-1020,7,52.898556
-990,6,52.902554
-1010,6,52.906552
-1010,6,52.90955
-1000,5,52.912548
-1000,5,52.915546
-1070,14,52.925541
-990,4,52.92754
-1070,12,52.936535
-1060,11,52.941532
-1100,13,53.002496
-1080,9,53.007493
-990,4,53.009492
-1050,8,53.013489
-1010,8,53.017487
-1070,10,53.022485
-1070,10,53.028481
-1040,9,53.033478
-980,5,53.037476
-1020,9,53.044472
-1030,6,53.048469
-1050,10,53.054466
-1060,9,53.059463
-1030,6,53.062462
-1010,4,53.06546
-1180,21,53.130423
-1020,7,53.13442
-1000,5,53.137418
-1030,8,53.142416
-1040,7,53.146414
-1010,6,53.150411
-1020,5,53.15241
-1060,13,53.161405
-1050,12,53.1704
-1060,11,53.177396
-980,5,53.180394
-1080,13,53.18739
-1060,11,53.193386
-1050,10,53.199383
-990,4,53.202381
-1090,12,53.263346
-1020,7,53.267344
-990,6,53.271341
-1050,12,53.279337
-1000,5,53.282335
-1020,7,53.286333
-990,4,53.288332
-990,6,53.292329
-1010,8,53.296327
-1040,7,53.300324
-1040,9,53.306321
-1000,5,53.309319
-1020,7,53.313317
-1040,11,53.320313
-1040,11,53.327309
-1050,10,53.332306
-1000,5,53.335304
-1010,6,53.392272
-1020,7,53.397269
-1040,7,53.401267
-1040,11,53.410262
-1130,18,53.419257
-1060,7,53.423254
-1050,6,53.426252
-1050,10,53.43125
-1050,8,53.435247
-1050,10,53.440244
-1010,6,53.445241
-1000,5,53.44824
-970,4,53.450239
-980,5,53.453237
-1070,14,53.461232
-1050,8,53.520199
-1000,5,53.523196
-1050,10,53.528193
-1000,7,53.532191
-990,6,53.536189
-1030,6,53.539187
-1010,6,53.543185
-1080,13,53.551181
-1000,5,53.554179
-990,4,53.556178
-1030,8,53.561175
-990,6,53.565173
-1130,14,53.572168
-1030,10,53.577165
-970,4,53.580164
-1070,10,53.586161
-1070,10,53.590158
-1010,8,53.650123
-990,4,53.652122
-1060,9,53.657119
-1030,6,53.661118
-1020,9,53.667114
-1030,6,53.671112
-1040,7,53.67411
-1010,8,53.681106
-1000,7,53.685104
-1020,5,53.688102
-1010,6,53.6921
-1060,11,53.699096
-1020,7,53.703094
-990,6,53.706092
-980,5,53.70909
-1010,4,53.712088
-1010,6,53.715087
-1050,12,53.722083
-1020,5,53.77905
-1020,5,53.782048
-1000,5,53.786046
-1000,7,53.791042
-1020,5,53.794041
-1010,6,53.79704
-1010,6,53.800037
-1010,8,53.806034
-1000,5,53.809032
-990,4,53.811031
-1000,5,53.814029
-1040,11,53.822025
-1070,12,53.828021
-1070,10,53.833019
-1110,16,53.844012
-1040,5,53.84701
-1050,10,53.853007
-1030,10,53.912972
-1040,7,53.915971
-990,4,53.918969
-1050,8,53.922967
-1030,10,53.929962
-1020,7,53.934959
-1050,12,53.940956
-1020,5,53.943954
-1200,21,53.953949
-1040,9,53.959946
-1080,13,53.965942
-1000,5,53.969939
-1070,12,53.976936
-1020,7,53.981933
-1030,6,54.0389
